id,vanilla_rag_output,bleu_score,true_answer
260,"The title given to the daughters of the Kings of Spain and Portugal who were not the heir to the throne was ""Infanta.""",0.025810218454045842,"['Infante', 'infanta of león', 'infantes', 'Infante of Spain', 'infante of spain', 'Infanta', 'infanta of spain', 'Infanta of León', 'infanta infante', 'infante', 'Infantes', 'Infanta of Castile', 'infanta of castile', 'infanta de castile', 'Infanta Infante', 'Infanta of Spain', 'Infanta de Castile', 'infanta']"
261,"The first person to identify and isolate nucleic acids, which are the precursors to identifying DNA, was Friedrich Miescher. He discovered nucleic acids in the late 19th century while studying the composition of white blood cells.",0.015782280286300628,"['Friedrich Miescher', 'Friederich Miescher', 'Friedrich Mieschler', 'Johann Friedrich Miescher', 'friederich miescher', 'friedrich meischer', 'johann friedrich miescher', 'j f miescher', 'friedrich mieschler', 'friedrich miescher', 'johan friedrich miescher', 'J. F. Miescher', 'Friedrich Meischer', 'Johan Friedrich Miescher']"
262,"The international treaties of 1899 and 1907 that cover the use of weapons in war include the Hague Conventions. Specifically, the Hague Convention of 1899 and the Hague Convention of 1907 address various aspects of warfare, including the rules regarding the conduct of hostilities and the use of certain types of weapons. These treaties aim to limit the means and methods of warfare and protect those who are not participating in hostilities.",0.020015367895600128,"['Hague Conventions', 'Hague Convention', 'hague convention', 'Hague conventions', 'The Hague Convention', 'Hague convention', 'haig convention', 'hague convention disambiguation', 'hague conventions', 'Hague Convention (disambiguation)', 'Haig convention']"
263,'E pluribus unum' ('One from many') is on the national seal and banknotes of the United States.,0.12259149958656422,"['The United States of America', 'Usa', 'The United States of America.', 'Etymology of the United States', 'Etymology of the United States', 'Etymology of the United States', 'United States of America', 'America', 'America', 'U.S.', 'U.S.', 'U.S.', 'United States', 'United States', 'United States', 'States of America', 'US', 'US', 'United States of America.', 'United States of America/OldPage', 'U.S', 'U.S', 'U.S', 'These United States of America', 'Name of the United States', 'Name of the United States', 'Name of the United States', 'United States of America/Introduction', 'Nited States', 'Americaland', 'amarica', 'stati uniti d america', 'United Staets of America', 'Estatos Unitos', 'Us of a', 'usofa', 'U–S–A', 'America-class', 'Etats-Unis', 'Verenigde State van Amerika', 'Nagkaisang mga Estado', 'UNited States', 'VS Amerika', 'The Unites States of America', 'federal united states', 'u s', 'U S A', 'Los Estados Unidos', 'u –s –', 'United States Of America', 'U S of A', 'united states country', 'U-S-A', 'Estaos Unios', 'The U S of America', 'USoA', ""États-Unis d'Amérique"", 'America (United States of)', 'americia', 'u –s', 'america country', 'Estaos Uníos', 'yankee land', 'Unitd states', 'Unites States', 'United Stated', 'states of america', 'Unite States', 'united states of america oldpage', 'EE. UU.', 'amurika', 'united states u s', 'UNITED STATES', 'Estados unidos', 'us', 'us america', 'America (USA)', 'US of america', 'The U. S. of America', 'United States of American', 'america', 'unites states', 'United States (U.S.A.)', 'amerka', 'u s america', 'The U-S-A', 'Estados Unidos de America', 'The U–S–A', 'america united states of', 'Amurka', 'united states of america u s', 'U.–S.–A.', 'United States (US)', 'usoa', 'United-States', 'unietd states', 'U. S.', 'The U-S', 'Untied States of America', 'The U S', 'U.S.A', 'etats unis', 'The U.S. of America', 'EE UU', 'u–s', 'The United-States', 'U.S.A.', 'The united states of america', 'United states of america', 'États-Unis', 'U.S. A', 'U–S', 'american united states', 'The U.S.A.', 'The United States Of America', 'V.S. America', 'America magazine', 'amurica', 'los estados unidos de america', 'untied states of america', 'united states of american', 'U.S. America', 'untied states', 'ee uu', 'U. S. of A', 'America (US)', 'United+States', 'The US of america', 'united stated', 'Amarica', 'unitd states', 'Estados Unidos', 'US (country)', 'america united states', 'u s american', 'us and', 'los estados unidos', 'u–s–', 'amercia', 'Untied States', 'AmericA', 'these united states of america', 'The U S A', 'united state of america', 'Federal United States', 'U.S. OF A', 'U.–S.', 'EE.UU.', 'United States of America (U.S.A.)', ""Stati Uniti d'America"", 'eeuu', 'unites states of america', 'united states of america', ""'merica"", 'United State of America', 'United States (U.S.)', 'The U.-S.', 'American United States', 'united states america', 'United States of America (USA)', 'United States of America (redirect)', 'ISO 3166-1:US', 'états unis', 'United States (of America)', ""Etats-Unis d'Amerique"", 'AMERICA', 'united states of america usa', 'usa', 'U.S. of America', 'united states of america introduction', 'U.s.a.', 'The U. S. A.', 'The Us', 'v s amerika', 'los estados unidos de américa', 'Americophile', 'UNITED STATES OF AMERICA', 'US of A', 'united staets of america', 'u s of', 'U.S.American', 'US America', 'US and A', 'THE AMERICAN UNITED STATES', 'america us', 'United Sates', 'estados unidos', 'iso 3166 1 us', 'Amurika', 'name of united states', 'us of', 'USA', 'Verenigde State', 'estaos unios', 'US of America', 'The U.–S.–A.', 'united states', 'The U.-S.-A.', 'United sates', 'VS America', 'united states introduction', 'united–states', 'merica', 'america usa', 'unitesd states', 'nagkaisang mga estado', 'U.S.A.)', 'United States (country)', 'The U S of A', 'unitedstates', 'verenigde state', 'The US', 'America class', 'America (United States)', 'United states of America', 'U.S. of A', 'estaos uníos', 'americaland', 'U S of America', 'United–States', 'U S', 'Yankee land', 'V.S. Amerika', 'Unite states of america', 'The U.S. of A', 'USofA', 'america magazine', 'america class', 'vereinigte staaten', 'Amurica', 'Los Estados Unidos de América', 'unite states of america', 'U-S', 'The U. S.', 'Americia', 'estados unidos de america', 'v s america', 'U.-S.', 'états unis d amérique', 'estados unidos de américa', 'The Usa', 'united states us', 'EEUU', 'The United States', 'The U.S.', 'THE UNITED STATES OF AMERICA', 'Los Estados Unidos de America', 'vs amerika', 'unite states', 'nited states', 'The US of A', 'u s of america', 'united sates', 'vs america', 'United States/Introduction', 'us of america', 'Unietd States', 'U. S. of America', 'The U–S', 'United States America', 'America, United States of', 'The USA', 'Amercia', 'Unitesd states', 'etymology of united states', 'U. S. A.', 'united states of america redirect', 'United States Of Amerca', '(USA)', 'The U.–S.', 'America (country)', 'amurka', 'united states of amerca', 'الولايات المتحدة الأمريكية', 'United state of america', 'The United–States', 'verenigde state van amerika', 'americophile', 'The US of America', 'Amerka', 'U.-S.-A.', 'Vereinigte Staaten', 'United states', 'The U. S. of A', '(US)', 'estatos unitos', 'etats unis d amerique', 'United+States+of+America', 'UnitedStates', 'U,S,', 'us country', 'Estados Unidos de América']"
264,A hurling team has 15 players on the field.,0.023457495174891017,"['fifteen', '15', '15']"
265,The famous London building completed in 1951 from a design by Hugh Casson is the Royal Festival Hall.,0.13400825781778894,"['Royal Festival Hall', 'Royal Festival Hall', 'Royal Festival', 'Royal Festival', 'royal festival hall', 'royal festival', 'london festival hall', 'London Festival Hall', 'ROYAL FESTIVAL HALL', 'The Royal Festival Hall']"
266,"The 1969 film that marked the directorial debut of Richard Attenborough is ""Oh! What a Lovely War.""",0.22374677077485583,"['Oh! What a Lovely War', 'Oh! What a Lovely War', 'Oh! What A Lovely War!', 'OH! WHAT A LOVELY WAR', 'oh what lovely war', 'bertie smith', 'Bertie Smith', 'Oh! What A Lovely War']"
267,Coptic Christians are primarily found in Egypt.,0.03401086821506398,"['Egypt', 'Gift of the Nile', 'Kemmet', 'gift of nile', 'Arab Republic of Egypt', 'Eygpt', 'r egypt', 'etymology of egypt', 'egipt', 'name of egypt', 'eypt', 'republic of eygpt', 'eygpt', 'جمهوريّة مصرالعربيّة', 'jumhuriyat misr al arabiyah', ""Jumhuriyat Misr al'Arabiyah"", 'egyptian republic', 'arab republic of egypt', 'Eypt', 'Egipto', 'Etymology of Egypt', 'Egypte', 'egipto', 'egypt', 'egypt info', 'national identity of egyptians', 'Name of Egypt', 'A .R . EGYPT', 'A .R . Egypt', 'Republic of Eygpt', 'Égypte', 'Egypt info', 'ejipt', 'Names of Egypt', 'kimet', 'Kimet', 'Egypt (name)', 'eytp', 'A.R. Egypt', 'EGY', 'names of egypt', 'مصر', 'The Arab Republic of Egypt', 'National identity of Egyptians', 'egypt name', 'Arab Republic Of Egypt', 'Egyptian Republic', 'iso 3166 1 eg', 'égypte', 'egypte', 'egy', 'Miṣr', 'Eytp', 'second egyptian republic', 'miṣr', 'ISO 3166-1:EG', 'kemmet', 'Egipt', 'جمهورية مصرالعربية', 'Ejipt', 'Second Egyptian Republic']"
268,"The ancient civilization that was centred in the north of ancient Canaan, with its heartland along the coastal regions of modern-day Lebanon, Syria, and Israel, is the Phoenician civilization.",0.020232988659160612,"['Phoenicians', 'Phoenicians', 'Phoenicians', 'Phoenicia', 'Phoenicia', 'Phoenicia', 'phoenecians', 'phonicia', 'phœnicia', 'Phonecia', 'kinahna', 'Phoiníkē', 'fīnīqīyah', 'phœnicians', 'fenicia', 'Phoenician Chronology', 'Phoinikia', 'Foreign relations of Phoenicia', 'foenicia', 'phoenicia', 'Fenicia', 'phenicia', 'Phoenecian', 'phonicians', 'Phenicia', 'phoenicê', 'Phœnicia', 'Fīnīqīyah', 'Phonicians', 'phenice', 'Kinahna', 'Phoenician people', 'phoinikia', 'phoenician art', 'phonecia', 'phoenician people', 'foreign relations of phoenicia', 'Phoenecians', 'Phocae', 'Foenicia', 'Phonicia', 'phoenician civilization', 'Phoenician chronology', 'Phœnicians', 'phoenecian', 'phoenicians', 'Phoenicê', 'phoiníkē', 'phocae', 'phoenician chronology', 'phonecian', 'Phonecian', 'Phenice', 'Phoenician civilization', 'Phoenician art']"
269,"The sports event that was first held at Worcester, Massachusetts in 1927 is the NCAA Men's Ice Hockey Championship.",0.012042033681462784,"['Ryder Cup', 'Ryder Cup', 'Ryder Cup', 'Ryder Cup Matches', 'Rider cup', 'Ryder cup', 'The Ryder Cup', 'ryder cup matches', 'rider cup', 'ryder cup']"
270,"An alternative name for members of the Church of Jesus Christ of Latter Day Saints is ""Mormons.""",0.013038525962482981,"['Mormons', 'Mormon', 'Utah Mormon', 'liberal mormon', 'mormon population statistics', 'Mormon population statistics', 'utah mormon', 'mormon', 'mormons', 'Liberal Mormon']"
271,Coco Chanel was famous for popularising the 'little black dress' in the 1920s.,0.03868052697542155,"['Coco Chanel', 'Gabrielle Chanel', 'mademoiselle chanel', 'gabrielle 22coco 22 chanel', 'Gabriella Bonheur Chanel', 'coco chanel', 'chateau de cremat', 'gabrielle bonheur chanel', 'Gabrielle %22Coco%22 Chanel', 'gabrielle chanel', 'coco chanel couch', 'Chateau de Cremat', 'Mademoiselle Chanel', 'Coco Chanel couch', 'Gabrielle Bonheur Chanel', 'gabriella bonheur chanel']"
272,David used one of his five stones to kill Goliath.,0.02568481047180467,"['01', 'Number 1 (song)', '1 album disambiguation', 'no 1 song', 'Number One (album)', '1 (disambiguation)', 'One (album)', 'one song', '01 (disambiguation)', 'Number One (Song)', 'number one film', 'no 1 disambiguation', 'Number One (song)', 'number 1 song', 'No 1 (disambiguation)', 'One (telecommunications)', 'one novel', 'One (album disambiguation)', 'one album disambiguation', 'One (single)', 'one album', 'Number One (character)', 'one', 'One-', 'Number 1 (disambiguation)', 'number 1 disambiguation', 'One (song)', 'Number 1 (single)', '01 disambiguation', 'no 1 album', 'One (EP)', 'one single', 'No.1 (song)', 'one disambiguation', '1 (album) (disambiguation)', 'one ep', 'number one disambiguation', 'number 1 album', '1 film', '1 album', 'number one album', 'Number One (film)', '1 (film)', 'One (disambiguation)', '1 disambiguation', 'number one song', '1 (album)', 'No. 1 (album)', 'number one character', 'Number 1 (Album)', 'One (novel)', 'number 1 single', 'ONE', 'one telecommunications', 'Number 1 (album)', 'No. 1 (disambiguation)', 'Number One (disambiguation)', 'One (Album)']"
273,"In the King James Version, the eponymous book of the Old Testament that follows 'Esther' and precedes 'Psalms' is 'Job'.",0.02417000107767621,"['Job', 'Job', 'Vacancy (economics)', 'Dayjob', 'JOB', 'Job change', 'Job (role)', 'job', 'job role', 'Job opening', 'job change', 'dayjob', ""'JOB'"", 'vacancy economics', 'Demand for additional workers', 'job opening', 'Day job', 'day job', 'demand for additional workers']"
274,"In the men's singles event of badminton at the Summer Olympics from 1992 to 2008, there were a total of 5 different gold medalists. The winners were:

1. 1992 - Poul-Erik Høyer Larsen (Denmark)
2. 1996 - Richard Vaughan (Great Britain)
3. 2000 - Ji Xinpeng (China)
4. 2004 - Taufik Hidayat (Indonesia)
5. 2008 - Lin Dan (China)

Thus, the answer is 5 different people.",0.0037995386103063552,"['five', 'five', 'five', '5', '5', '5', '5', '5']"
275,"The English TV presenter who became very famous on December 1st, 1976, for interviewing the punk band The Sex Pistols live on TV, prompting much bad language from the band, is Bill Grundy.",0.016531706181466276,"['Bill Grundy', 'Bill Grundy', 'Bill GRUNDY', 'bill grundy']"
276,"The TV series about a pop group called 'Little Ladies' featuring Charlotte Cornwell, Julie Covington, and Rula Lenska is titled ""Little Ladies.""",0,"['Rock Follies', 'Rock Follies', 'Rock Follies', ""Rock Follies of '77"", 'rock follies', 'rock follies of 77']"
277,A Nychthemeron is a period of 24 consecutive hours.,0.023457495174891017,"['24', 'twenty four', 'twenty-four']"
278,"The passages you provided all relate to the notorious Friars of St Francis of Wycombe, but since the content of those passages is not included here, I cannot provide a specific answer. If you can share details or key points from those passages, I would be happy to help summarize or answer your question based on that information.",0.07490310090112194,"['Phoenix Common Room', 'The Hellfire Club', 'Order of the Friars of St Francis of Wycombe', 'Order of Knights of West Wycombe', 'Hellfire Clubs', 'Hell-Fire Club', 'Brotherhood of St. Francis of Wycombe', 'Friars of Medmenham', 'Hellfire Club', 'Medmenham club', 'Hellfire club', 'medmenham club', 'brotherhood of st francis of wycombe', 'phoenix society', 'hell fire club', 'Monks of Medmenham', 'hellfire club', 'order of friars of st francis of wycombe', 'order of knights of west wycombe', 'phoenix common room', 'Medmenham Club', 'monks of medmenham', 'Hell Fire Club', 'hellfire clubs', 'friars of medmenham', 'The Phoenix Society']"
279,"The Swedish actress who won the Best Supporting Actress Oscar for ""Murder on the Orient Express"" is Ingrid Bergman.",0.027161021034885234,"['Ingrid Bergman', 'Ingrid Bergman', 'ingrid rossellini', 'ingrid berman', 'Ingrid Berman', 'Ingrid Bergmann', 'Ingrid Rossellini', 'Isotta Ingrid Rossellini', 'isotta ingrid rossellini', 'ingrid bergmann', 'ingrid bergman']"
280,The US President given the nickname the ‘Great Engineer’ is Herbert Hoover.,0.04599915789122599,"['Herbert Hoover', '31st President of the United States', '31st president of united states', 'Presidency of Herbert Hoover', 'Jessie Hoover', 'Hoover, Herbert Clark', 'Herbert Clark Hoover', 'president herbert hoover', 'President Herbert Hoover', 'herbert c hoover', 'Herbert C. Hoover', 'President Hoover', 'Hoover Administration', 'herbert hoover', 'president hoover', 'hoover herbert clark', 'presidency of herbert hoover', 'jessie hoover', 'hoover administration', 'herbert clark hoover']"
281,"The Bells of Shandon are housed in the Church of St Anne in Cork, Ireland.",0.019657135266881825,"['Cork', 'Cork', 'Cork', 'cork disambiguation', 'CORK', 'Cork (disambiguation)', 'Corks', 'cork parliament of ireland constituency', 'Cork (Parliament of Ireland constituency)', 'cork', 'corks']"
282,"The last English-born player to win the men's singles title at Wimbledon is Andy Murray, who won the title in 2013.",0,"['Fred Perry', 'Fred J. Perry', 'frederick john perry', 'fred perry', 'fred j perry', 'Frederick John Perry']"
283,"The letter that was added to Wii by Nintendo in 2011 when naming its next generation gaming console is ""U,"" resulting in the name ""Wii U.""",0.010479097231107725,"['U', 'U', 'U', '🄤', 'ｕ', 'Ｕ', '🅤', 'Letter U', 'U (letter)', '🆄', 'ⓤ', '🅄', 'u letter', 'letter u', '⒰', 'u']"
284,"The Gateway Arch, also known as the Gateway to the West, is located in St. Louis, Missouri.",0.14528679532351443,"['St. Louis, Missouri', 'St. Louis', 'City of St. Louis, Missouri', 'St. Louis, Missouri, USA', 'St. Louis, Missouri, United States', 'SAINT LOUIS MO 631xx', 'St, Louis', 'saint louis usa', 'st louise', 'saint louis mo', 'St Louis', 'St Louis, Missouri', 'st lewis mo', 'St louis', 'St, Louis, MO', 'St. Lewis, MO', 'Saint Louis, MO', 'St-Louis', 'city of st louis', 'saint louis missouri', 'City of St. Louis', 'Saint louis, mo', 'saint louis city missouri', 'saint louis mo 631xx', 'StLouis', 'St. Louis (MO)', 'St.Louis, MO', 'city of saint louis', 'st louis missouri usa', 'St. Louis Missouri', 'st lewis missouri', 'St. Louise, Missouri', 'st louis missouri united states', 'Missouri Saint Louis', 'St. Louis, USA', 'un locode usstl', 'St.Louis Missouri', 'city of st louis missouri', 'st louis missouri', 'St Louis, Mo', 'Southern Railway (St. Louis)', 'St louise', 'St Louis Missouri', 'missouri st louis', 'Saint Louis City', 'Missouri St. Louis', 'st louis', 'St. Louis, Mo.', 'UN/LOCODE:USSTL', 'St.Louis, Missouri', 'City of Saint Louis', 'missouri saint louis', 'St Louis (MO)', 'St. Louis, MO', 'stlouis', 'rome of west', 'St. Lewis, Missouri', 'St, Louis, Missouri', 'st louie', 'St. Louie', 'St.Louis', 'Saint Louis, Missouri', 'St. louis mo', 'St louis, mo', 'St.Louis, Mo.', 'Saint Louie', 'Saint Louis (Mo.)', 'St Louis, MO', 'Saint Louis Missouri', 'Saint Louis City, Missouri', 'st louis city missouri', 'St. Louis City', 'st louis city', 'st louis mo', 'saint louis city', 'Saint Louis, USA', 'Saint Louis (Missouri)', 'st louis usa', 'southern railway st louis', 'Saint Louis, Mo.', 'Rome of the West', 'St Louie', 'St. Louis City, Missouri', 'saint louie', 'st louise missouri', 'St. Louis, Mo']"
285,"Sputnik, the first man-made satellite, was launched in 1957.",0.02383765064930276,"['1957', 'one thousand, nine hundred and fifty-seven', 'one thousand nine hundred and fifty seven']"
286,"The comedy written by Johnny Speight that first aired in 1965 and featured a fervent West Ham supporter is ""Till Death Us Do Part.""",0.12991916506579942,"['Til Death Us Do Part', 'Til Death Us Do Part', 'Till Death Us Do Part', 'Till Death Us Do Part', 'till death us do part uk tv series', 'Till Death Us Do Part (British TV series)', 'till death us do part british tv series', 'Else Garnett', 'til death us do part', 'till death us do part', 'else garnett', 'Till Death Us Do Part (UK TV series)']"
287,The 2001 Wimbledon Women's Singles Champion was Venus Williams.,0.05190794196013298,"['Venus Williams', 'Venus Williams', 'venus ebony starr williams', 'venus williams', '2014 venus williams tennis season', '2014 Venus Williams tennis season', '2014 Venus Williams Tennis Season', 'venus ebone starr williams', '2015 Venus Williams tennis season', 'Venus Ebone Starr Williams', 'Venus Ebony Starr Williams', '2015 venus williams tennis season']"
288,"The Welsh actor who portrays David Frost in the 2008 film ""Frost/Nixon"" is Michael Sheen.",0.03265830837077511,"['Michael Sheen', 'Michael Sheen', 'michael sheene', 'Michael sheene', 'michael sheen', 'micheal sheen', 'MICHAEL SHEEN', 'Micheal Sheen']"
289,"The profession that requires the artist to know about ""F stops"" is photography. Understanding F stops is essential for photographers as it relates to exposure, depth of field, and the overall quality of the images they capture.",0.01029376943377385,"['Photography', 'Photographic', 'Art Photography', 'photographics', 'Photography techniques', 'Still photographers', 'Photographic technique', 'Technology of Photography', 'art photography', 'photography techniques', 'Fotografy', 'print finishing', 'photography history of', 'photo s', 'Commercial photographer', 'Photographing', 'photo picture', 'Photography, History of', 'photography', 'pet photography', 'Early photography', ""Photo's"", 'Photography business', 'fotografy', 'Print finishing', 'Commercial Photography', 'Commercial photography', 'commercial photography', 'still photographers', 'Pet photography', 'photographic', 'Photography as an art form', 'photographing', 'technology of photography', 'Photographics', 'photography as art form', 'Pet Photography', 'yachting photography', 'photographic technique', 'early photography', 'photography business', 'Yachting photography', 'commercial photographer', 'Photo picture']"
290,"The passages you provided do not contain specific information about who first drew Mickey Mouse or when Disney first supplied the voice. However, historically, Mickey Mouse was created by Walt Disney and Ub Iwerks. The character was first drawn in 1928, and Walt Disney provided the voice for Mickey Mouse starting with the short film ""Steamboat Willie,"" which was released on November 18, 1928.",0.01001557468827771,"['Ub Iwerks', 'Ub Iwerks', 'Ubbe Ert Iwwerks', 'ubbe ert iwwerks', 'Celebrity Productions', 'iwerks ub', 'ub iwerks', 'celebrity productions', 'ub iwerks studio', 'Iwerks, Ub', 'Ub Iwerks Studio']"
291,"In the US television show ‘The Sopranos’, Tony Soprano’s psychiatrist is Dr. Jennifer Melfi.",0.06270285365635192,"['Dr. Jennifer Melfi', 'Jennifer Melfi', 'Dr. Melfi', 'dr melfi', 'jennifer melfi', 'dr jennifer melfi']"
292,"The line 'The mirror crack'd from side to side' comes from the poem ""The Lady of Shalott"" by Alfred Lord Tennyson.",0.09043565779655338,"['The Lady of Shalott', 'Shalott', 'Lady of Shalott', 'Lady of Shallott', 'The Lady of Shallott', 'The Lady Of Shallot', 'THE LADY OF SHALLOT', 'The Lady of Shallot', 'The lady of shallot', 'lady of shalott', 'The lady of shalott', 'shalott', 'lady shallott', 'Lady of shalott', 'lady of shallott', 'Lady of shallot', 'The Lady of shallot', 'Lady shallott', 'Lady of Shallot', 'lady of shallot']"
293,Phil Mickelson won the 2013 British Open Golf Championship.,0.056950849982219685,"['Phil Mickelson', 'Phil Mickelson', 'philip mickelson', 'Philip Mickelson', 'Phil Mickleson', 'Phil Nickelson', 'phil nickelson', 'philip alfred mickelson', 'Philip Alfred Mickelson', 'phil mickelson', 'phil mickleson']"
294,The king of Great Britain and Ireland when the American colonies were lost was King George III.,0.33680209563129027,"['George III, King of Great Britain', 'Farmer George', 'King George III', 'King George III', 'George III', 'George III', 'George III', 'George III of Great Britain and Ireland', 'George III of Great Britain and Ireland', 'George III of Great Britain and Ireland', 'George the Third', 'George III of the United Kingdom', 'George III of the United Kingdom', 'George III of the UK', 'George William Frederick', 'george iii of great britain', 'King george the 3rd', 'King George 3 of the United Kingdom', 'List of titles and honours of King George III', 'george iii of united kingdom', 'george iii of england', 'mad king george', 'George III of Corsica', 'King George III of the United Kingdom', 'King George 3', 'list of titles and honours of king george iii', 'king george 3', 'George III, King of Great Britain and Ireland', 'George III %22the Mad%22 of the United Kingdom', 'george iii guelph', 'george iii of corsica', 'george iii of great britain and ireland', 'George Iii', 'george iii of hanover', 'george third', 'King George III of Great Britain', 'George III of Scotland', 'George III of Great Britain', 'George iii', 'GEORGE III', 'king george iii', 'king george 3 of united kingdom', 'george iii king of great britain', 'king george iii of united kingdom', 'george iii 22the mad 22 of united kingdom', 'king george iii of great britain', 'George iii of the united kingdom', 'George III Guelph', 'king george 3rd', 'george iii', 'george iii of uk', 'George III of Hanover', 'george iii of scotland', 'george iii of britain', 'George III of England', 'George III of Britain', 'farmer george', 'george william frederick', 'Mad King George', 'george iii king of great britain and ireland']"
295,"The headquarters of Boeing is located in Chicago, Illinois.",0.03229693932231752,"['Seattle, Washington.', 'Seattle, Wa', 'Seattle, Washington', 'Seattle', 'Seattle', '舍路', 'St. Anne School (Seattle, Washington)', 'Seattle, USA', 'Duwamps', 'seattle washington', 'Seattleites', 'seattle usa', 'weather in seattle', 'Seattle, Washington, USA', 'st anne seattle', 'Seattle, Washington Territory', 'jet city', 'seattle s', 'UN/LOCODE:USSEA', 'Seattle, Wash.', 'city of seattle', 'seattle wash', 'seattle washington territory', 'seattle washington usa', 'Seattle WA', ""Seattle's"", 'emerald city washington', 'seattleites', 'Seattle, WA', 'Seattle, United States of America', 'seattle washington state', 'The weather in Seattle', 'seattle united states of america', 'seattle united states', 'St. Anne School, Seattle, Washington', 'seattle weekly news', 'Seattle (WA)', 'Seattle, United States', 'Emerald City, Washington', 'seattle wa usa', 'Seattle, Washington (State)', 'seattleans', 'st anne school seattle washington', 'seattle', 'duwamps', 'Seattle Weekly news', 'SEATTLE', 'Seattle, US-WA', 'Seattleans', 'St. Anne Seattle', 'Seattle Washington', 'Seatle', 'seatle', 'seattle us wa', 'seattle wa', 'Seattle, wa', 'Jet City', 'City of Seattle', 'Seattle (Wash.)', 'Seattle, WA, USA', 'un locode ussea']"
296,"During his visit in May 2009, the Pope was urged to complain about the state of the Baptism Site of Jesus, also known as Bethany Beyond the Jordan, which is located between Israel and Jordan.",0.01614781052128935,"['Jordan River', 'Jordan River', 'The Jordan', 'The Jordan', 'yardein', 'Jordan river', 'jordan', 'Jordan River (symbolic)', 'jordan river symbolism', 'nahr al urdun', 'ha yarden', 'Jordan River Valley', 'river jordon', 'Yardein', 'river jordan', 'The River Jordan', 'River jordon', 'Jordan River (symbolism)', 'Ha-Yarden', 'Jordan river Valley', 'Nahr Al-Urdun', 'jordan river valley', 'Jordan (river)', 'jordan river', 'River Jordan', 'jordan river symbolic']"
297,"Crabs typically have ten limbs, which include eight walking legs and two pincers (claws). Therefore, if you include the pincers in the count, a crab has ten legs in total.",0.007805988703535686,"['ten', 'ten', '10']"
298,"Sofia Helin returned on BBC4 in the third series of ""The Bridge.""",0.04599915789122599,"['The Bridge', 'bridge us tv series', 'The Bridge (album)', 'bridge album', 'list of bridge episodes', 'bridge', 'bridge american tv series', 'bridge 2006 film', 'The Bridge (documentary film)', 'bridge tv series', 'bridge tv show', 'The Bridge (New Jersey)', 'List of The Bridge episodes', 'bridge disambiguation', 'bridge new jersey', 'The Bridge (disambiguation)', 'bridge documentary film', 'The Bridge (US TV series)', 'The Bridge (2006 film)', 'The Bridge (TV show)', 'The Bridge (film)', 'The Bridge (American TV series)', 'Bridge (TV series)', 'The Bridge (TV series)', 'bridge film']"
299,"The movie that takes place at Shermer High School's detention is ""The Breakfast Club.""",0.12184347199691013,"['Claire Standish', 'Allison Reynolds', 'The Breakfast Club', 'Breakfast Club', 'breakfast club 1985 film', 'The Breakfast Club (film)', 'breakfast club film', 'TheBreakfastClub', 'fire in twilight', 'Richard Vernon (character)', 'John Bender (character)', 'The Breakfast Club (1985 film)', 'John Bender (movie character)', 'allison reynolds', 'The breakfast club', 'carl reed', 'breakfast club soundtrack', 'shermer high school', 'breakfast club', 'thebreakfastclub', 'richard vernon character', 'john bender movie character', 'Fire in the Twilight', 'john bender character', 'Carl Reed', 'The Breakfast Club (soundtrack)', 'claire standish', 'Shermer High School']"
300,"The title of Status Quo's first UK No. 1 hit is ""Pictures of Matchstick Men.""",0.029639798258145823,"['Down Down', 'down down status quo song', 'Down down', 'Down Down (song)', 'down down', 'down down song', 'Down Down (Status Quo song)']"
301,"In the US television show ‘The Sopranos’, Janice Soprano was permanently banned from entering Italy after being put on an Unwanted Persons list.",0.012073611356094145,"['Canada', 'Čanada', 'etymology of canada', 'ᑲᓇᑕ', 'iso 3166 1 ca', 'america s top hat', 'Canada/References', 'Commonwealth of Canada', 'CANADA', 'Xanada', 'canadaa', 'canada references', 'cnada', 'xanada', ""America's top hat"", 'Canadian Federation', 'Dominion of Canada', 'canadiophile', 'Dominion of canada', 'ISO 3166-1:CA', 'commonwealth of canada', 'canadian federation', 'kenadian', 'Canadialand', 'Canadaa', 'canada s', 'Canadiophile', 'Canadá', 'canadá', 'dominion of canada', 'Kenadian', 'čanada', 'canadialand', 'The Dominion of Canada', 'Cnada', ""Canada's"", 'Etymology of Canada', 'canada', 'Canada.']"
302,"The albums ""Sentimental Journey,"" ""Goodnight Vienna,"" ""Bad Boy,"" ""Old Wave,"" and ""Vertical Man"" were released by Ringo Starr between 1970 and 1999.",0.02013972379710785,"['Ringo Star', 'Ringo Star', 'Ringo Star', 'Ringo Star', 'Ringo Star', 'Ringo Star', 'Ringo Starr', 'Ringo Starr', 'Ringo Starr', 'Ringo Starr', 'Ringo Starr', 'Ringo Starr', 'Ringo', 'Ringo', 'Ringo', 'Ringo', 'Ringo', 'Ringo', 'Richard Starkey', 'Starr, Ringo', 'Richard Starrkey', 'richard starkey', 'beatle ringo', 'ringo', '%22Ringo%22', 'Richie Snare', 'Ringo starr', 'RINGO', 'Richard Starkey Jr.', 'richard starrkey', 'richie snare', 'starr ringo', 'richard henry parkin starkey jr', 'ringo star', 'Ringo Starkey', 'Richard Starkey, Jr.', 'Richard Starky', 'ringo starr', 'Ringo (film)', '22ringo 22', 'ringo film', 'Ringo starkey', 'Richard Henry Parkin Starkey Jr.', 'richard starky', 'richard starkey jr', 'Beatle Ringo', 'ringo starkey']"
