id,cot_output,correctness,true_answer
293,"To find out who won the 2013 British Open Golf Championship, we can follow these steps:

1. **Identify the Event**: The British Open Golf Championship, also known as The Open Championship, is one of the four major championships in professional golf.

2. **Determine the Year**: We are looking for the winner of the 2013 edition of the tournament.

3. **Check the Winner**: The 2013 British Open was held at Muirfield in Scotland.

4. **Find the Winner's Name**: The winner of the 2013 British Open Golf Championship was Phil Mickelson.

Therefore, the answer is: Phil Mickelson.",True,"['Phil Mickelson', 'Phil Mickelson', 'philip mickelson', 'Philip Mickelson', 'Phil Mickleson', 'Phil Nickelson', 'phil nickelson', 'philip alfred mickelson', 'Philip Alfred Mickelson', 'phil mickelson', 'phil mickleson']"
294,"To determine who was king of Great Britain and Ireland when the American colonies were lost, we need to consider the timeline of the American Revolutionary War and the subsequent loss of the colonies.

1. The American Revolutionary War lasted from 1775 to 1783.
2. The war concluded with the signing of the Treaty of Paris in 1783, which recognized the independence of the American colonies.
3. During this period, King George III was the reigning monarch of Great Britain and Ireland.

Therefore, the answer is:

**King George III**.",True,"['George III, King of Great Britain', 'Farmer George', 'King George III', 'King George III', 'George III', 'George III', 'George III', 'George III of Great Britain and Ireland', 'George III of Great Britain and Ireland', 'George III of Great Britain and Ireland', 'George the Third', 'George III of the United Kingdom', 'George III of the United Kingdom', 'George III of the UK', 'George William Frederick', 'george iii of great britain', 'King george the 3rd', 'King George 3 of the United Kingdom', 'List of titles and honours of King George III', 'george iii of united kingdom', 'george iii of england', 'mad king george', 'George III of Corsica', 'King George III of the United Kingdom', 'King George 3', 'list of titles and honours of king george iii', 'king george 3', 'George III, King of Great Britain and Ireland', 'George III %22the Mad%22 of the United Kingdom', 'george iii guelph', 'george iii of corsica', 'george iii of great britain and ireland', 'George Iii', 'george iii of hanover', 'george third', 'King George III of Great Britain', 'George III of Scotland', 'George III of Great Britain', 'George iii', 'GEORGE III', 'king george iii', 'king george 3 of united kingdom', 'george iii king of great britain', 'king george iii of united kingdom', 'george iii 22the mad 22 of united kingdom', 'king george iii of great britain', 'George iii of the united kingdom', 'George III Guelph', 'king george 3rd', 'george iii', 'george iii of uk', 'George III of Hanover', 'george iii of scotland', 'george iii of britain', 'George III of England', 'George III of Britain', 'farmer george', 'george william frederick', 'Mad King George', 'george iii king of great britain and ireland']"
295,"To determine the location of the headquarters of Boeing, we can follow these steps:

1. **Identify the Company**: Boeing is a well-known aerospace company that manufactures airplanes, satellites, and defense systems.

2. **Research the Headquarters**: The headquarters of a company is typically where its main offices are located, often referred to as the corporate headquarters.

3. **Check Reliable Sources**: Look for credible sources such as the company's official website, business directories, or reputable news articles to confirm the location.

4. **Find the Location**: After researching, we find that Boeing's headquarters is located in Chicago, Illinois.

5. **Verify the Information**: Ensure that the information is up-to-date and accurate by cross-referencing multiple sources.

Based on this step-by-step process, the answer is:

**The Headquarters of Boeing is located in Chicago, Illinois.**",False,"['Seattle, Washington.', 'Seattle, Wa', 'Seattle, Washington', 'Seattle', 'Seattle', '舍路', 'St. Anne School (Seattle, Washington)', 'Seattle, USA', 'Duwamps', 'seattle washington', 'Seattleites', 'seattle usa', 'weather in seattle', 'Seattle, Washington, USA', 'st anne seattle', 'Seattle, Washington Territory', 'jet city', 'seattle s', 'UN/LOCODE:USSEA', 'Seattle, Wash.', 'city of seattle', 'seattle wash', 'seattle washington territory', 'seattle washington usa', 'Seattle WA', ""Seattle's"", 'emerald city washington', 'seattleites', 'Seattle, WA', 'Seattle, United States of America', 'seattle washington state', 'The weather in Seattle', 'seattle united states of america', 'seattle united states', 'St. Anne School, Seattle, Washington', 'seattle weekly news', 'Seattle (WA)', 'Seattle, United States', 'Emerald City, Washington', 'seattle wa usa', 'Seattle, Washington (State)', 'seattleans', 'st anne school seattle washington', 'seattle', 'duwamps', 'Seattle Weekly news', 'SEATTLE', 'Seattle, US-WA', 'Seattleans', 'St. Anne Seattle', 'Seattle Washington', 'Seatle', 'seatle', 'seattle us wa', 'seattle wa', 'Seattle, wa', 'Jet City', 'City of Seattle', 'Seattle (Wash.)', 'Seattle, WA, USA', 'un locode ussea']"
296,"During his visit in May 2009, the Pope was urged to complain about the state of the Baptism Site, also known as Bethany Beyond the Jordan, which is located between Israel and Jordan. This site is significant in Christian tradition as it is believed to be the location where Jesus was baptized by John the Baptist.",True,"['Jordan River', 'Jordan River', 'The Jordan', 'The Jordan', 'yardein', 'Jordan river', 'jordan', 'Jordan River (symbolic)', 'jordan river symbolism', 'nahr al urdun', 'ha yarden', 'Jordan River Valley', 'river jordon', 'Yardein', 'river jordan', 'The River Jordan', 'River jordon', 'Jordan River (symbolism)', 'Ha-Yarden', 'Jordan river Valley', 'Nahr Al-Urdun', 'jordan river valley', 'Jordan (river)', 'jordan river', 'River Jordan', 'jordan river symbolic']"
297,"To determine how many legs a crab has, we can break it down step-by-step:

1. **Understanding Crab Anatomy**: Crabs are crustaceans, and their anatomy includes various appendages.

2. **Counting the Legs**: 
   - Crabs typically have 10 limbs in total. This includes:
     - 8 walking legs (4 pairs).
     - 2 pincers (chelae), which are often considered modified legs.

3. **Total Count**: 
   - If we include the pincers as legs, we add them to the 8 walking legs.
   - Therefore, 8 (walking legs) + 2 (pincers) = 10 legs in total.

4. **Conclusion**: 
   - According to the definition that includes pincers as legs, a crab has 10 legs.

So, the answer is: **10 legs**.",True,"['ten', 'ten', '10']"
298,"Sofia Helin returned on BBC4 in the third series of the Scandinavian drama ""The Bridge"" (original title: ""Bron"").",True,"['The Bridge', 'bridge us tv series', 'The Bridge (album)', 'bridge album', 'list of bridge episodes', 'bridge', 'bridge american tv series', 'bridge 2006 film', 'The Bridge (documentary film)', 'bridge tv series', 'bridge tv show', 'The Bridge (New Jersey)', 'List of The Bridge episodes', 'bridge disambiguation', 'bridge new jersey', 'The Bridge (disambiguation)', 'bridge documentary film', 'The Bridge (US TV series)', 'The Bridge (2006 film)', 'The Bridge (TV show)', 'The Bridge (film)', 'The Bridge (American TV series)', 'Bridge (TV series)', 'The Bridge (TV series)', 'bridge film']"
299,"The movie that takes place at Shermer High School's detention is ""The Breakfast Club.""",True,"['Claire Standish', 'Allison Reynolds', 'The Breakfast Club', 'Breakfast Club', 'breakfast club 1985 film', 'The Breakfast Club (film)', 'breakfast club film', 'TheBreakfastClub', 'fire in twilight', 'Richard Vernon (character)', 'John Bender (character)', 'The Breakfast Club (1985 film)', 'John Bender (movie character)', 'allison reynolds', 'The breakfast club', 'carl reed', 'breakfast club soundtrack', 'shermer high school', 'breakfast club', 'thebreakfastclub', 'richard vernon character', 'john bender movie character', 'Fire in the Twilight', 'john bender character', 'Carl Reed', 'The Breakfast Club (soundtrack)', 'claire standish', 'Shermer High School']"
300,"To determine the title of Status Quo's first UK No. 1 hit, we can follow these steps:

1. **Identify the Band**: Status Quo is a British rock band known for their boogie rock style.

2. **Research Their Discography**: Look into their discography to find their chart-topping hits.

3. **Check UK Chart History**: Specifically, we need to find out which of their songs reached No. 1 on the UK Singles Chart.

4. **Find the First No. 1 Hit**: After reviewing their chart history, we can identify the first song that achieved this status.

After following these steps, we find that Status Quo's first UK No. 1 hit was ""Pictures of Matchstick Men,"" which reached the top of the charts in 1968. 

So, the answer is: **""Pictures of Matchstick Men.""**",False,"['Down Down', 'down down status quo song', 'Down down', 'Down Down (song)', 'down down', 'down down song', 'Down Down (Status Quo song)']"
301,"In the US television show ‘The Sopranos’, Janice Soprano was permanently banned from entering Canada after being placed on an Unwanted Persons list.",True,"['Canada', 'Čanada', 'etymology of canada', 'ᑲᓇᑕ', 'iso 3166 1 ca', 'america s top hat', 'Canada/References', 'Commonwealth of Canada', 'CANADA', 'Xanada', 'canadaa', 'canada references', 'cnada', 'xanada', ""America's top hat"", 'Canadian Federation', 'Dominion of Canada', 'canadiophile', 'Dominion of canada', 'ISO 3166-1:CA', 'commonwealth of canada', 'canadian federation', 'kenadian', 'Canadialand', 'Canadaa', 'canada s', 'Canadiophile', 'Canadá', 'canadá', 'dominion of canada', 'Kenadian', 'čanada', 'canadialand', 'The Dominion of Canada', 'Cnada', ""Canada's"", 'Etymology of Canada', 'canada', 'Canada.']"
302,"To answer the question, we need to identify the artist associated with the albums listed: ""Sentimental Journey,"" ""Goodnight Vienna,"" ""Bad Boy,"" ""Old Wave,"" and ""Vertical Man.""

1. **Sentimental Journey** - This album was released in 1970 by Ringo Starr.
2. **Goodnight Vienna** - This album was released in 1974, also by Ringo Starr.
3. **Bad Boy** - This album was released in 1978, again by Ringo Starr.
4. **Old Wave** - This album was released in 1983 by Ringo Starr.
5. **Vertical Man** - This album was released in 1998 by Ringo Starr.

All of these albums were released by Ringo Starr, who is a member of The Beatles.

Therefore, the answer is: **Ringo Starr**.",True,"['Ringo Star', 'Ringo Star', 'Ringo Star', 'Ringo Star', 'Ringo Star', 'Ringo Star', 'Ringo Starr', 'Ringo Starr', 'Ringo Starr', 'Ringo Starr', 'Ringo Starr', 'Ringo Starr', 'Ringo', 'Ringo', 'Ringo', 'Ringo', 'Ringo', 'Ringo', 'Richard Starkey', 'Starr, Ringo', 'Richard Starrkey', 'richard starkey', 'beatle ringo', 'ringo', '%22Ringo%22', 'Richie Snare', 'Ringo starr', 'RINGO', 'Richard Starkey Jr.', 'richard starrkey', 'richie snare', 'starr ringo', 'richard henry parkin starkey jr', 'ringo star', 'Ringo Starkey', 'Richard Starkey, Jr.', 'Richard Starky', 'ringo starr', 'Ringo (film)', '22ringo 22', 'ringo film', 'Ringo starkey', 'Richard Henry Parkin Starkey Jr.', 'richard starky', 'richard starkey jr', 'Beatle Ringo', 'ringo starkey']"
303,"The Ugly Duckling is a character from a fairy tale by Hans Christian Andersen. In the story, the Ugly Duckling is initially portrayed as an unattractive and awkward bird that is shunned by others. However, as the story progresses, it is revealed that the Ugly Duckling is actually a swan. Therefore, the kind of bird the Ugly Duckling ultimately becomes is a swan.",True,"['Swan', 'cygnet bird', 'Cob (bird)', 'cygnus swan', 'Cygnus (genus)', 'cob bird', 'swanling', 'Swanling', 'Cygnus (swan)', 'Cygnini', 'cob swan', 'swan', 'wild swan', 'cygnus genus', 'Cygninae', 'cygninae', 'Wild Swan', 'Cob (swan)', 'Cygnet (bird)', 'cygnini']"
304,"To find the town on the River Colne that holds an annual Oyster Festival, we can follow these steps:

1. **Identify the River Colne**: The River Colne is located in England, flowing through areas such as Essex and Hertfordshire.

2. **Research towns along the River Colne**: Look for towns that are situated on or near the River Colne. Notable towns include Colchester, which is one of the larger towns along the river.

3. **Check for Oyster Festivals**: Investigate if any of these towns are known for hosting an Oyster Festival. 

4. **Find specific information**: Colchester is known for its annual Oyster Festival, which celebrates the local oyster industry and includes various events and activities.

Based on this reasoning, the town on the River Colne that holds an annual Oyster Festival is **Colchester**.",True,"['Colchester', 'COLCHESTER', 'Camaloden', 'Colchester, England', 'colchester borough council act 2001', 'colchester essex', 'Colchester, Essex', 'Camalodunum', 'The weather in Colchester', 'camalodon', 'colchester england', 'camaloden', 'Camalodon', 'Colchester Borough Council Act 2001', 'camalodunum', 'colchester town', 'Colchester (town)', 'colchester', 'weather in colchester']"
305,"To answer the question step-by-step:

1. Identify the song title: ""Everybody Wants To Rule The World.""
2. Recall the decade in question: the 1980s.
3. Recognize that this song is associated with a specific musical group.
4. The song ""Everybody Wants To Rule The World"" was released in 1985.
5. The group that performed this song is Tears for Fears.

Therefore, the answer is: **Tears for Fears**.",True,"['Tears for Fears', 'tears 4 fears', 'Tears for fears', 'Tears From Fears', 'tears for fears', 'tears from fears', 'Tears For Fears', 'Tears 4 Fears', 'TEARS FOR FEARS']"
306,The US team Miami Heat plays basketball.,True,"['Basketball', ""Men's Basketball"", 'Basketball net', 'baksetball', 'basketball team', 'basketball worldwide', 'basketball player', 'basket ball', 'basketball gear', 'basketball rim', ""Boy's Basketball"", 'Baketball', 'b ball', 'Basket-Ball', 'High school basketball', 'high school basketball', 'basketballer', 'Basketballer', '🏀', 'Basketball Player', 'women s hoops', 'basketball club', 'unicycle basketball', 'B Ball', 'Basketball Worldwide', 'bball', 'Basketball gear', 'Basketball club', 'rim basketball', 'Basketball team', 'BasketBall', 'Basket ball', 'Shoot hoops', 'Baksetball', 'Unicycle basketball', 'boy s basketball', 'Rim (basketball)', 'B ball', 'baketball', 'shoot hoops', ""Women's hoops"", 'Basketball rim', ""Men's basketball"", 'Basket-ball', 'men s basketball', 'Basket Ball', 'basketball parity worldwide', 'Basketball player', 'basketball', 'Basketball Parity Worldwide', 'Basketball parity worldwide', 'Bball', 'basketball net', 'B-ball']"
307,"To answer the question step-by-step:

1. **Identify the Context**: The question is about Thomas Cromwell, a significant figure in the court of King Henry VIII of England.

2. **Understand the Relationship**: Thomas Cromwell was a key advisor to Henry VIII and played a crucial role in the English Reformation and the king's marital affairs.

3. **Identify the Marriage in Question**: The question specifically asks about a failed marriage that led to Cromwell's execution. This refers to Henry VIII's marriage to Anne of Cleves.

4. **Recall the Outcome**: Henry VIII's marriage to Anne of Cleves was politically motivated but was not successful. The marriage was annulled shortly after it was consummated, and Cromwell was blamed for arranging this marriage.

5. **Conclusion**: Thomas Cromwell was executed for treason after being blamed for Henry VIII's failed marriage to Anne of Cleves.

Final Answer: Anne of Cleves.",True,"['Anne of Cleves', 'Anne of Cleves', 'Anne of Cleve', 'Anne of Cleve', 'Ann of Cleves', 'Anne of cleves', 'Anne of Clèves', 'anne of cleves', 'flanders mare', 'anne of clèves', 'anne of cleaves', 'anne of cleve', 'Lady Anne of Cleves', 'Anne Of Cleves', 'Anne of Cleaves', 'ann of cleves', 'Queen Anne of Cleves', 'Anne of Cleeves', 'ANNE OF CLEVES', 'Flanders mare', 'The Flanders Mare', 'anne of cleeves', 'lady anne of cleves', 'queen anne of cleves']"
308,"To answer the question, let's break it down step-by-step:

1. **Identify Villarreal's Nickname**: Villarreal CF is commonly known as ""The Yellow Submarine.""

2. **Connect to The Beatles**: The Beatles have a famous song titled ""Yellow Submarine.""

3. **Conclusion**: Since Villarreal's nickname is ""The Yellow Submarine,"" and there is a Beatles song with the same title, the answer to the question is:

**Answer: Yellow Submarine**",True,"['Yellow Submarine', 'Yellow Submarine', 'The Yellow Submarine', 'Yello Sub', 'yellow submarine disambiguation', 'yello sub', 'Yellow submarine', 'Yellow Submarine (disambiguation)', 'yellow submarine', 'YELLOW SUBMARINE']"
309,"To answer the question step-by-step:

1. **Identify the time period**: The question specifies the year 1337.
  
2. **Understand the context**: The question refers to a significant historical event, the '100 Years War', which was a series of conflicts between England and France.

3. **Determine the English king in 1337**: At that time, the king of England was Edward III.

4. **Link the king to the claim**: Edward III claimed the French throne based on his lineage, as he was the grandson of Philip IV of France through his mother, Isabella.

5. **Conclude the answer**: Therefore, the English king who claimed the throne of France in 1337, leading to the '100 Years War', was Edward III.

Final Answer: Edward III.",True,"['Edward III of England', 'Edward III of England', 'Edward III of England', 'Edward III', 'Edward III', 'Edward III', 'Edward III', 'King Edward III of England', 'King Edward III of England', 'King Edward III', 'Edward III (England)', 'Edward 3', 'Edward the Third', 'King Edward III of Windsor', 'edward of windsor', 'eduard iii', 'king edward iii', 'edward iii england', 'edward third', 'Edward III Plantagenet', 'Edward III, King of England', 'King of England III', 'Edward iii', 'edward 3', 'Eduard III', 'king edward iii of windsor', 'Edward of Windsor', 'edward iii plantagenet of windsor', 'edward iii plantagenet', 'Edward III of Windsor', 'Edward III, King of the English', 'Edward iii of england', 'EDWARD III', 'king of england iii', 'edward iii king of england', 'king edward iii of england', 'edward iii of windsor', 'edward iii', 'Edward III Plantagenet of Windsor', 'edward iii king of english', 'edward iii of england']"
310,"To determine the year of the first robbery for which Jesse James was known to be responsible, we can follow these steps:

1. **Identify the robbery**: The robbery in question is the one at the Davies's County Savings Association in Gallatin, Missouri.

2. **Research the event**: Historical records indicate that this robbery took place on February 13, 1866.

3. **Confirm details**: During this robbery, Jesse James shot and killed the cashier, Captain John Sheets.

4. **Conclude the year**: Based on the information gathered, the year of the first robbery for which Jesse James was responsible is 1866.

Therefore, the answer is **1866**.",False,"['1869', 'one thousand, eight hundred and sixty-nine', 'one thousand eight hundred and sixty nine']"
311,"The company that owned the spaceship Red Dwarf is called ""JMC"" (Jupiter Mining Corporation).",True,"['Red Dwarf', 'Dave Hollins: Space Cadet', 'Red Dwarf XI', 'Red Dwarf USA', 'The Red Dwarf', 'Red Dwarf (television)', 'red dwarf i', 'Red Dwarf VIII', 'red dwarf ii', 'Lunar City 7', 'red dwarf television', 'hol rock', 'Red Dwarf IV', 'Red Dwarf (TV series)', 'Red Dwarf I', 'Computer senility', 'red dwarf v', 'lunar city 7', 'Dollarpounds', 'The Jupiter Mining Corporation', 'Computer senility (Red Dwarf)', 'Red Dwarf VI', 'red dwarf series', 'red dwarf tv', 'groovy funky channel 27', 'red dwarf xi', 'red dwarf tv series', 'Red dwarf (TV series)', 'red dwarf usa', 'Mugs Murphy', 'jupiter mining corporation', 'Red Dwarf (series)', 'red dwarf television show', 'red dwarf iv', 'red dwarf movie', 'Red Dwarf (TV Series)', 'mugs murphy', 'red dwarf', 'red dwarf science fiction series', 'red dwarf iii', 'Red Dwarf (television show)', 'Red Dwarf (science fiction series)', 'dave hollins space cadet', 'Red Dwarf Movie', 'Red Dwarf III', 'Jupiter Mining Corporation', 'Red dwarf: the movie', 'computer senility', 'Red Dwarf (TV)', 'Hol Rock', 'Red Dwarf V', 'bazookoid', '30001st Century', 'red dwarf vi', '30001st century', 'red dwarf viii', 'Groovy Funky Channel 27', 'Red Dwarf II', 'Bazookoid', 'computer senility red dwarf', 'dollarpounds', 'Red Dwarf (television', 'Red dwarf tv']"
312,"To determine which Shakespeare comedy is set in Messina, Italy, let's break it down step-by-step:

1. **Identify Shakespeare Comedies**: Shakespeare wrote several comedies, including ""A Midsummer Night's Dream,"" ""Twelfth Night,"" ""Much Ado About Nothing,"" and ""As You Like It,"" among others.

2. **Locate the Setting**: We need to find out which of these comedies is specifically set in Messina, Italy.

3. **Research the Comedies**: 
   - ""A Midsummer Night's Dream"" is set in Athens and a nearby forest.
   - ""Twelfth Night"" is set in Illyria, a fictional place.
   - ""Much Ado About Nothing"" is set in Messina, Italy.
   - ""As You Like It"" is set in the Forest of Arden.

4. **Conclusion**: The only comedy by Shakespeare that is set in Messina, Italy, is ""Much Ado About Nothing.""

Therefore, the answer is: **Much Ado About Nothing**.",True,"['Borachio', 'Much Ado About Nothing', 'Much Ado About Nothing', 'Benedick', 'Conrade', 'Much ado about nothing', 'Much Ado about Nothing', 'Much Adoe About Nothing', 'much ado about nothing', 'bendick and beatrice', 'Governor Leonato', 'MAAN', 'maan', 'governor leonato', 'much ado about nothing title', 'MUCH ADO ABOUT NOTHING', 'borachio', 'Much Ado About Nothing (title)', 'much adoe about nothing', 'conrade', 'benedick', 'Much adoe about nothing', 'Bendick and Beatrice']"
313,"The stage name of the British comedian Chaim Reuben Weintrop was ""Harry Worth.""",False,"['Bud Flanagan', 'Bud Flannagan', 'bud flannagan', 'bud flanagan']"
314,"To answer the question, let's break it down step-by-step:

1. **Identify the event**: The question refers to the 1976 Summer Olympics.
2. **Determine the achievement**: The individual won a gold medal at this event.
3. **Look for personal life details**: The person married Kris Kardashian in 1991.
4. **Consider their television career**: The individual starred in the E! reality series ""Keeping Up with the Kardashians"" starting in 2007.

Now, putting all these clues together:

- The athlete who won a gold medal in the decathlon at the 1976 Summer Olympics is Bruce Jenner (now known as Caitlyn Jenner).
- Bruce Jenner married Kris Kardashian in 1991.
- Bruce Jenner was a prominent figure on ""Keeping Up with the Kardashians"" starting in 2007.

Thus, the answer to the question is:

**Bruce Jenner**.",True,"['Chrystie Crownover', 'Bruce Jenner', 'Bruce Jenner', 'Bruce Jenner', 'Caitlyn Jenner', 'Caitlyn Jenner', 'William Bruce Jenner', 'Kim Howe', 'Chrystie Scott', 'Caitlyn Marie Jenner', 'transition of caitlyn jenner', 'Transition of Caitlyn Jenner', 'transition of bruce jenner', 'Gender transition of Caitlyn Jenner', 'kaitlin jenner', 'Chrystie Jenner', 'Transition of Bruce Jenner', 'chrystie scott', 'bruce jenner', 'Kaitlyn Jenner', 'chrystie jenner', 'Caitlin Jenner', 'cait jenner', 'kim howe', 'chrystie crownover', 'kaitlyn jenner', 'Kaitlin Jenner', 'Bruce jenner', 'gender transition of caitlyn jenner', 'Cait Jenner', 'caitlyn jenner', 'caitlin jenner', 'caitlyn marie jenner', 'william bruce jenner']"
315,"In the game of Scrabble, each letter has a specific point value. The letter 'K' is worth 5 points. Therefore, the value of the letter 'K' in Scrabble is 5.",True,"['five', '5', 'FIVE']"
316,"The Gilbert and Sullivan opera that has the alternative title ""The Lass that Loved a Sailor"" is ""H.M.S. Pinafore.""",True,"['H.M.S. Pinafore; or, The Lass that Loved a Sailor', 'He is an Englishman', 'He Is an Englishman', 'H.M.S. Pinafore', 'H.M.S. Pinafore', 'When I was a lad', 'polish up handle on big front door', 'H. M. S. Pinafore', 'h m s pinafore sources', 'lass that loved sailor', 'Polish up the handle on the big front door', 'hms pinafore', 'HMS Pinafore', 'h m s pinafore', 'he is englishman', 'H M S Pinafore', 'Hms pinafore', 'H.M.S.Pinafore', 'H.M.S. Pinafore/Sources', 'h m s pinafore or lass that loved sailor', 'The lass that loved a sailor', 'H.M.S Pinafore', 'Hms Pinafore', 'when i was lad']"
317,"In the children's television series 'Scooby-Doo', Velma's surname is Dinkley.",True,"['Dinkley', 'dinkley']"
318,Operation Felix was the codename for a proposed German invasion of the British Overseas Territory of Gibraltar during World War II.,True,"['Gibralta', 'Gibralta', 'Gibralta', 'Gibraltar', 'Gibraltar', 'Gibraltar', 'Gibilterra', 'list of cities in gibraltar', 'capital of gibraltar', 'fauna of gibraltar', 'Gibraltar, Gibraltar', 'Europe/Gibraltar', 'list of towns in gibraltar', 'جبل طارق', 'Gibraltar east', 'health in gibraltar', 'Gibraltor', 'flora of gibraltar', 'The weather in Gibraltar', 'List of towns in Gibraltar', 'Flora of Gibraltar', 'Gibralter', 'Air Force of Gibraltar', 'gibralta', 'Geography of Gibraltar', 'iso 3166 1 gi', 'Army of Gibraltar', 'Name of Gibraltar', 'gibraltar', 'gibraltar military', 'Gibraltar/Transnational issues', 'protestantism in gibraltar', 'cebelitarık', 'gebel al tarik', 'gibraltar geography', 'Capital of Gibraltar', 'army of gibraltar', 'girbraltar', 'europe gibraltar', 'conscription in gibraltar', 'gibilterra', 'Girbraltar', 'Protestantism in Gibraltar', 'jabal al tariq', 'name of gibraltar', 'Military of Gibraltar', 'Wildlife of Gibraltar', 'Gibraltar 300', 'gibraltar history', 'military of gibraltar', 'gilbraltar', 'wildlife of gibraltar', 'gilbratar', 'Jabal al-Tāriq', 'Gilbraltar', 'List of cities in Gibraltar', 'Fauna of Gibraltar', 'jabal al tāriq', 'gibraltar east', 'Jabal Al-Tariq', 'Jabal al-Tariq', 'jabal tariq', 'Health in Gibraltar', 'Cebelitarık', 'gibraltar 300', 'gibraltor', 'gibraltar gibraltar', 'Gebel-al-Tarik', 'Conscription in Gibraltar', 'Gibraltar/History', 'air force of gibraltar', 'ISO 3166-1:GI', 'gibralter', 'geography of gibraltar', 'gibraltar transnational issues', 'Gibraltar/Military', 'Gilbratar', 'weather in gibraltar', 'Jabal Tariq', 'Gibraltar/Geography']"
319,"To answer the question ""Which institution is known as 'The Old Lady of Threadneedle Street'?"", let's break it down step-by-step:

1. **Identify the phrase**: The term ""The Old Lady of Threadneedle Street"" is a nickname.
  
2. **Contextual clues**: The phrase refers to a financial institution, as ""Threadneedle Street"" is a location associated with finance.

3. **Research the location**: Threadneedle Street is in London, England.

4. **Link to institutions**: The most prominent institution located on Threadneedle Street is the Bank of England.

5. **Confirm the nickname**: The Bank of England is indeed commonly referred to as ""The Old Lady of Threadneedle Street.""

Thus, the answer is: **The Bank of England**.",True,"['Governor and Company of the Bank of England', 'Governor and Company of the Bank of England', 'Bank of England', 'Bank of England', 'The Old Lady of Threadneedle Street', 'The Old Lady of Threadneedle Street', 'Central bank of the United Kingdom', 'Old Lady of Threadneedle Street', 'Old Lady of Threadneedle Street', 'Asset Purchase Facility', 'National bank of the United Kingdom', 'The Bank of England', 'Bank of england', 'National bank of the Isle of Man', 'national bank of england', 'national bank of gibraltar', 'National bank of Jersey', 'central bank of great britain', 'governor and company of bank of england', 'boe', 'central bank of united kingdom', 'uk central bank', 'THE BANK OF ENGLAND', 'national bank of jersey', 'National bank of Northern Ireland', 'National bank of Gibraltar', 'national bank of united kingdom', 'old lady of threadneedle street', 'national bank of wales', 'asset purchase facility', 'National bank of Wales', 'Bank Of England', 'National bank of Guernsey', 'Central bank of Great Britain', 'national bank of northern ireland', 'national bank of guernsey', 'National bank of England', 'national bank of isle of man', 'bank of england', 'UK Central Bank', 'BoE']"
320,"The word applied to someone who is equally capable with both hands is ""ambidextrous.""",True,"['Ambidexterity', 'Ambidextrous', 'ambidextrousness', 'ambidextrous', 'Ambisinister', 'ambadexterous', 'Ambadexterous', 'Ambidexterous', 'ambidexterity', 'ambidexterous', 'Ambidextrousness', 'ambisinister']"
321,"To answer the question, let's break it down step-by-step:

1. **Identify the film**: The film in question is ""The Girl with the Dragon Tattoo,"" which was released in 2011.

2. **Character name**: The character we are focusing on is named Michael Blomqvist.

3. **Principal actor**: We need to find out who played the role of Michael Blomqvist in the 2011 film.

4. **Research the cast**: The principal actor who portrayed Michael Blomqvist in the 2011 adaptation of ""The Girl with the Dragon Tattoo"" is Daniel Craig.

Therefore, the answer is: **Daniel Craig**.",True,"['Daniel Craig', 'dan craig', 'Daniel Craig filmography', 'daniel craig', 'Dan Craig', 'daniel craig filmography', 'DANIEL CRAIG']"
322,"The name of Sir Fred Hoyle's theory is the ""Steady State Theory."" This theory proposed that the universe is eternal and unchanging on a large scale, with matter being continuously created to maintain a constant density as galaxies move apart.",True,"['Steady-state', 'Steady State', 'Steady State', 'steady state concentration', 'steady state condition', 'Steady state concentration', 'Steady State (Thermodynamics)', 'Steady state', 'steady state', 'Steady-state condition', 'steady state thermodynamics']"
