id,api_output,bleu_score,true_answer
270,"In the anime ""Akame ga Kill,"" several members of the Night Raid group meet tragic ends. Here is a list of Night Raid members who die over the course of the series:

1. **Sheele** - She is killed during a mission to assassinate a target when she is attacked by Seryu Ubiquitous and her Imperial Arm, Coro.

2. **Bulat** - He dies in a battle against Liver, one of the Three Beasts working under General Esdeath. Bulat is fatally poisoned during the fight but manages to pass on his Imperial Arm, Incursio, to Tatsumi before dying.

3. **Chelsea** - After successfully killing Bols, another member of the Jaegers, Chelsea attempts to kill Kurome but fails. She is subsequently caught by the remaining Jaegers and killed by Kurome.

4. **Lubbock** - He dies while being captured and interrogated by the Empire. He attempts to escape but is killed by Syura.

5. **Mine** - In the anime, Mine sacrifices herself during a battle with Budou, the Empire's general. She uses all her power to defeat him, which leaves her in a comatose state from which she never awakens.

6. **Susanoo** - He is killed while acting as a distraction to allow his comrades to escape from a dangerous situation involving Esdeath and her forces.

7. **Leone** - In the final episodes, Leone is mortally wounded during the final battle with the Empire. She manages to kill the Prime Minister but succumbs to her injuries shortly after.

8. **Tatsumi** - In the anime, Tatsumi dies in the final battle against the Emperor's ultimate Teigu. He sacrifices himself to stop the destructive weapon but dies in the process.

These deaths contribute to the dark and tragic tone of ""Akame ga Kill,"" highlighting the high stakes and the sacrifices made by the characters in their fight against the corrupt Empire.",0.0010605005778470712,['Tatsumi']
271,"The part of Maryland that is closest to Washington, D.C. is its southwestern region. This includes areas like Prince George's County and Montgomery County. Cities and communities such as Silver Spring, Bethesda, Hyattsville, and College Park in Montgomery County, and cities like Greenbelt and Bowie in Prince George's County, are all very close to Washington, D.C. These areas are well-connected to the capital via various transportation options including the Washington Metro (subway) system, making them popular places for people who work in D.C. but prefer to live in Maryland.",0.025681020762106106,"['Washington metropolitan area', 'Calvert County', 'Charles County', 'Frederick County', 'Montgomery County', ""Prince George 's County""]"
272,"In the TV show ""Seinfeld,"" the main characters frequently hang out at a diner called ""Monk's Café."" This is the restaurant where Jerry, George, Elaine, and Kramer often meet to discuss various aspects of their lives.",0.027103597387080115,"[""Monk 's Café"", ""Monk 's""]"
273,"The Seattle Seahawks won their last Super Bowl on February 2, 2014. They defeated the Denver Broncos in Super Bowl XLVIII, with a final score of 43-8. This game was held at MetLife Stadium in East Rutherford, New Jersey.",0,['2013']
274,"The first season of ""The Crown"" consists of 10 episodes.",0.018724372764461875,['10']
275,"The original singer of the song ""Fool (If You Think It's Over)"" is Chris Rea. He wrote and performed the song, which was his debut single released in 1978. The song became a hit and is one of his most well-known tracks.",0.01427569365873267,"['Chris Rea', 'British singer - songwriter Chris Rea']"
276,"During the American Revolutionary War, Nathan Hale is perhaps the most famous individual who was executed for being an American spy. Nathan Hale was a soldier for the Continental Army and volunteered to spy on British troops. He was captured by the British and executed on September 22, 1776. His purported last words, ""I only regret that I have but one life to lose for my country,"" have made him a celebrated hero in American history.",0.007983136815897485,['Nathan Hale']
277,"In the television series ""The Darling Buds of May,"" which originally aired from 1991 to 1993, the roles of the twins, Zinnia and Petunia Larkin, were played by Christina and Catherine Giles. They portrayed the younger daughters of the central characters, Pop and Ma Larkin, in this popular British comedy-drama.",0.027352659859549537,"['Christina Giles', 'Katherine Giles', 'Katherine Giles , as Zinnia Larkin , twin sister to Petunia ( 18 episodes )', 'Christina Giles , as Petunia Larkin , twin sister to Zinnia ( 18 episodes )']"
278,"Seattle Slew won the Triple Crown in 1977. He is one of the few horses to have achieved this prestigious accomplishment in horse racing, which includes winning the Kentucky Derby, the Preakness Stakes, and the Belmont Stakes.",0.0071638813215387015,"['1977', 'in 1977']"
279,"The song ""How Long Has This Been Going On?"" was written by George Gershwin with lyrics by Ira Gershwin for the musical ""Rosalie"" in 1927. It has been performed by many artists over the years, including Ella Fitzgerald, Sarah Vaughan, and Amy Winehouse, among others. If you are referring to a different song titled ""How Long,"" such as the one by Ace from 1974, please specify, as there are multiple songs with similar titles.",0.0036915988460366022,['Ace']
280,"In the United States, the legal drinking age was changed to 21 nationwide with the enactment of the National Minimum Drinking Age Act of 1984, which was signed into law by President Ronald Reagan on July 17, 1984. This law required all states to raise their minimum purchase and public possession of alcohol age to 21 by October 1986 or face a reduction in highway funds under the Federal-Aid Highway Act. States gradually complied, and by 1988, all states had laws setting the minimum legal drinking age to 21.",0.007912446530607214,"['October 1986', 'By mid-1988']"
281,"In ""The Muppet Movie"" (1979), the whistling for the song ""I'm Going to Go Back There Someday,"" performed by the character Gonzo, was done by Muppet performer Dave Goelz, who also provided the voice for Gonzo.",0,"['Andrew Bird', 'musician Andrew Bird']"
282,"The process that causes continents to drift apart is called plate tectonics. This theory explains the movement of the Earth's lithosphere, which is divided into several large and small plates. These tectonic plates float on the semi-fluid asthenosphere beneath them.

The primary mechanism behind the drifting of continents is the movement of these tectonic plates. There are three main types of plate boundaries where different movements occur:

1. **Divergent boundaries**: At these boundaries, tectonic plates move away from each other. As the plates separate, magma from the mantle rises to fill the gap, creating new crust as it cools and solidifies. This process is most prominently observed at mid-ocean ridges, such as the Mid-Atlantic Ridge, where it leads to the formation of new oceanic crust and the widening of the ocean basin, causing the continents on either side to drift apart.

2. **Convergent boundaries**: Here, plates move towards each other. Depending on the nature of the plates involved (oceanic or continental), this can lead to subduction (where one plate moves under another) or continental collision (like the collision between the Indian Plate and the Eurasian Plate forming the Himalayas).

3. **Transform boundaries**: At these boundaries, plates slide past each other horizontally. This movement can cause earthquakes but does not typically result in the creation or destruction of crust, and thus does not directly contribute to continental drift.

The concept of continental drift was first proposed by Alfred Wegener in 1912, and it was later explained through the theory of plate tectonics in the mid-20th century. This theory not only explains the movement of continents but also accounts for various other geological phenomena, including earthquakes, volcanic activity, and the formation of mountain ranges.",0.0022801319769582894,['Continental drift']
283,"The phrase ""Life is just a bowl of cherries"" is often attributed to the song ""Life Is Just a Bowl of Cherries,"" which was written by songwriters Lew Brown and Ray Henderson in 1931. The song was popularized by singer Ethel Merman. The phrase suggests that life is full of simple, sweet, and pleasant things, much like a bowl of cherries can be enjoyable and satisfying. However, it can also imply a sense of carefree or naive optimism, depending on the context in which it is used.",0.006889926532592735,['Lew Brown']
284,"The nuclear model of the atom, also known as the Rutherford model, was proposed by Ernest Rutherford in 1911. This model came about after Rutherford's famous gold foil experiment, which he conducted along with his assistants Hans Geiger and Ernest Marsden. In this experiment, they directed alpha particles at a thin sheet of gold foil and observed the patterns of scattering. The results led Rutherford to conclude that the atom consists of a small, dense nucleus containing most of the atom's mass and carrying a positive charge, with electrons orbiting around the nucleus at a relatively large distance. This model marked a significant shift from the earlier plum pudding model proposed by J.J. Thomson, which depicted the atom as a sphere of positive charge with electrons embedded within it.",0.00501066650086811,['Ernest Rutherford']
285,"In the 1991 animated film ""Beauty and the Beast,"" the character LeFou is voiced by Jesse Corti.",0.02834266870839685,"['Venezuelan voice actor Jesse Corti', 'Jesse Corti']"
286,"As of my last update in 2023, the New Orleans Saints have won the Super Bowl once. They claimed their victory in Super Bowl XLIV on February 7, 2010, defeating the Indianapolis Colts with a score of 31-17.",0,['1']
287,"""I Wanna Dance with Somebody (Who Loves Me)"" by Whitney Houston was written by George Merrill and Shannon Rubicam. The song was produced by Narada Michael Walden and became one of Whitney Houston's biggest hits after its release in 1987.",0.12331859801672995,"['George Merrill', 'Shannon Rubicam', 'George Merrill and Shannon Rubicam', 'written by George Merrill and Shannon Rubicam of the band Boy Meets Girl', 'George Merrill and Shannon Rubicam of the band Boy Meets Girl']"
288,"""Goodbye, Mr. Chips"" is a novella written by James Hilton in 1934. It is typically classified as a sentimental novel that explores themes of nostalgia and the passage of time. The story is set in a fictional boys' boarding school in England and follows the life of Mr. Chipping, a beloved schoolteacher known affectionally as ""Mr. Chips."" The novel delves into his personal and professional experiences, highlighting his impact on his students and the lasting legacy he leaves behind. It is often considered a classic of English literature, particularly noted for its exploration of the teaching profession and the changes in British society across the late 19th and early 20th centuries.",0.002788848707587574,"['novella', 'Psychological fiction']"
289,"In the Kumulipo, the ancient Hawaiian chant of creation, the creation of human beings occurs in the twelfth wā, or period of creation. The Kumulipo is structured into sixteen wā, each representing different phases or epochs of creation, starting from the simplest forms of life and progressively leading up to more complex beings. The twelfth wā specifically marks the appearance of the first human, Laʻilaʻi, who is female, and later the first male, Kiʻi. This period signifies the transition from the creation of various life forms to the establishment of human life, which plays a central role in the continuation of the chant and the genealogical accounts that follow.",0.00807473422398274,"['the ninth wā ,', 'the ninth', 'the ninth wā', 'In the ninth wā']"
290,"The Indian myna bird, also known as the common myna or Indian mynah (Acridotheres tristis), originally comes from South Asia. Its native range includes India, Pakistan, Nepal, Bangladesh, and Sri Lanka. The species has been introduced to many other parts of the world, where it is often considered an invasive species due to its impact on local wildlife and ecosystems.",0.005870868224850064,"['Asia', 'native to Asia']"
291,"Ethiopian Airlines Flight 961, a Boeing 767 aircraft, was hijacked on November 23, 1996, during a flight from Addis Ababa to Nairobi. The hijackers, seeking asylum in Australia, demanded that the plane be flown to Australia despite the pilots explaining that the aircraft did not have enough fuel for such a long journey. Ignoring the warnings, the hijackers forced the pilots to head towards Australia.

Eventually, the plane ran out of fuel over the Indian Ocean near the Comoros Islands. The pilots attempted an emergency water landing, but the aircraft broke apart upon hitting the water off the coast of Grande Comore, Comoros. Of the 175 people on board, 123 died, while 52 survived. The crash was captured on video by a tourist, making it one of the few hijackings recorded on video. The incident highlighted the dangers of air piracy and had a significant impact on international aviation security measures.",0.0027892644270741712,['23 November 1996']
292,"In the United Kingdom, mobile phone numbers typically start with the digits ""07."" The format for mobile numbers is generally expressed as: 

- 07XXX YYY YYY

Here, ""07"" indicates that it is a mobile number, followed by a three-digit code (XXX) which can help identify the mobile network operator, though number portability can obscure the original network. The remaining six digits (YYY YYY) are the unique number assigned to the subscriber.

For example, numbers might start with 071, 072, 073, 074, 075, 076 (mostly for pagers), 077, 078, or 079. Each of these is followed by further digits to complete the number.",0,['0']
293,"The fictional character whose favorite song was ""Blueberry Hill"" is Vito Corleone from ""The Godfather."" In the film, Vito Corleone, played by Marlon Brando, is shown enjoying the song ""Blueberry Hill"" sung by Fats Domino. This detail adds depth to his character, showing a softer, more personal side amidst his role as a powerful mafia boss.",0,['Richie Cunningham']
294,"The record for the most points scored in a single NBA game is held by Wilt Chamberlain. He scored 100 points for the Philadelphia Warriors in a game against the New York Knicks on March 2, 1962. This historic performance took place at the Hershey Sports Arena in Hershey, Pennsylvania.",0.012032901521760684,['Wilt Chamberlain']
295,"On the television show ""NYPD Blue,"" the character John Clark Sr. was portrayed by actor Joe Spano.",0.02834266870839685,['Joe Spano']
296,"The decision for the United Kingdom to leave the European Union (EU) was made following a referendum held on June 23, 2016. In this referendum, 51.9% of the voters chose to leave the EU. This event is commonly referred to as ""Brexit."" The UK officially left the EU on January 31, 2020, and the transition period ended on December 31, 2020.",0.005183316987044375,['23 June 2016']
297,"As of my last update in January 2023, Greg Stanton, a member of the Democratic Party, represents Arizona's 9th congressional district in the United States House of Representatives. However, please check the latest sources as this information may change due to elections or other political shifts.",0,"['Kyrsten Sinema', 'Kyrsten Sinema ( D -- Phoenix )']"
298,"On the TV show ""The Office,"" Dwight Schrute's brother, Jeb Schrute, is played by Thomas Middleditch. Jeb appears in the episode titled ""The Farm,"" which is part of the show's ninth season. This episode was originally intended to serve as a backdoor pilot for a spin-off series centered around Dwight's family and their beet farm, but the series was not picked up.",0.008730434459541582,['Thomas Middleditch']
299,"The border between India and Pakistan is officially known as the Radcliffe Line. This boundary was named after Sir Cyril Radcliffe, who was the chairman of the Border Commissions that divided British India into two independent nations, India and Pakistan, in 1947.",0.037071823479139704,"['International Border ( IB )', 'International Border', 'IB', 'known locally as the International Border ( IB )', 'The India and Pakistan Border', 'India and Pakistan Border', 'the International Border ( IB )']"
300,"As of my last update in January 2023, there is no publicly announced new movie featuring both Ajay Devgn and Sonakshi Sinha. However, film projects can be announced at any time, so I recommend checking the latest entertainment news sources or their official social media profiles for the most current information.",0,['Action Jackson']
301,The weapon that the Grim Reaper is often depicted carrying is called a scythe.,0.016591439325163958,['scythe']
302,"Two fibers that are made of proteins are:

1. Wool - This fiber is derived from the fleece of sheep and other animals such as goats (cashmere and mohair), rabbits (angora), and alpacas.
2. Silk - This natural protein fiber is obtained from the cocoons of the larvae of the mulberry silkworm, Bombyx mori.",0.005860126941340088,"['feathers', 'silk', 'wool', 'fur', 'hair']"
303,"As of my last update in January 2023, the Super Bowl LII (2018) halftime show was performed by Justin Timberlake. He headlined the Pepsi Super Bowl LII Halftime Show at U.S. Bank Stadium in Minneapolis, Minnesota, on February 4, 2018. This marked Timberlake's third Super Bowl halftime performance, making him the individual with the most appearances by an entertainer at the event.",0.0092772269097525,['Justin Timberlake']
304,"The song ""Gone, Gone, Gone"" with the lyrics ""She been gone so long"" is by Chilliwack. It was released in 1981 and is one of the band's most popular songs. Chilliwack is a Canadian rock band that has been active since the 1970s.",0.005776163584689931,['Chilliwack']
305,"The major countries involved in the Cold War were the United States and the Soviet Union. These two superpowers were the primary antagonists in the conflict, which lasted from roughly 1947, shortly after the end of World War II, until the dissolution of the Soviet Union in 1991. The Cold War was characterized by political, military, and ideological rivalry but did not result in direct large-scale fighting between the two superpowers. Instead, it involved indirect conflicts through proxy wars, the arms race, and competition for influence around the world.

Other countries played significant roles as allies or battlegrounds in this global struggle. NATO (North Atlantic Treaty Organization) countries, including the United Kingdom, France, West Germany (and later a reunified Germany), Canada, and others, aligned with the United States. The Warsaw Pact, led by the Soviet Union, included Eastern European countries like East Germany, Poland, Czechoslovakia, Hungary, Romania, and Bulgaria.

Additionally, numerous non-aligned countries in Asia, Africa, and Latin America became significant as both the U.S. and the Soviet Union sought to expand their influence in these regions through economic, military, and diplomatic means.",0.012402935423345229,"['the Soviet Union', 'the United States', 'the United States , its NATO allies and others', 'the Soviet Union and its satellite states', 'Soviet Union and its satellite states', 'United States , its NATO allies and others']"
306,"The Lord's Prayer, also known as the Our Father, can be found in two places in the New Testament of the Bible:

1. **Matthew 6:9-13** - This version is part of the Sermon on the Mount. Jesus teaches this prayer to His disciples as a way of praying.
2. **Luke 11:2-4** - This version is slightly shorter and is given in response to a disciple's request, ""Lord, teach us to pray.""

Both versions offer a model of how to pray, focusing on acknowledging God's holiness, asking for His kingdom to come, requesting daily needs, seeking forgiveness, and asking for deliverance from temptation.",0.08888238471703314,"['the Gospel of Matthew', 'the Gospel of Luke', ""Gospel of Luke when `` one of his disciples said to him , ' Lord , teach us to pray , as John taught his disciples"", 'Gospel of Matthew in the middle of the Sermon on the Mount']"
307,"In the graphic novel ""Gotham by Gaslight,"" which is an Elseworlds story published by DC Comics, Jack the Ripper is a notorious serial killer from the late 19th century who terrorizes Gotham City. The story, written by Brian Augustyn with art by Mike Mignola, presents an alternative version of Batman set in a Victorian-era Gotham.

In this version, Jack the Ripper is actually revealed to be Jacob Packer, who is a trusted friend and adviser to Bruce Wayne's family. Packer, who harbors a deep resentment and hatred towards women and the lower classes, believes he is on a divine mission to cleanse society. His role as Jack the Ripper comes as a shocking revelation to Bruce Wayne, who operates as Batman to stop the killings and ultimately bring Packer to justice.",0.004825462244482707,['Jacob Packer']
308,"The film ""Walk the Line,"" which is a biographical drama about the life of musician Johnny Cash, starred Joaquin Phoenix as Johnny Cash and Reese Witherspoon as June Carter Cash. The film was released in 2005.",0.0639228460239909,"['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick', 'Dallas Roberts', ""Joaquin Phoenix as Cash , Reese Witherspoon as Carter , Ginnifer Goodwin as Vivian Liberto , and Robert Patrick as Cash 's father""]"
309,"""Harry Potter and the Philosopher's Stone,"" the first book in the Harry Potter series by J.K. Rowling, was first published on June 26, 1997.",0.01076029708665649,"['1997', 'in 1997']"
310,"In the live-action ""Alvin and the Chipmunks"" film series, the character David Seville, who is also known as Dave, is played by Jason Lee. He portrays the father figure and manager of the Chipmunks in the movies.",0.01447931032215957,['Jason Lee']
311,"The term that refers to the separation of church and state is ""secularism."" This concept involves the principle of separating religious institutions from governmental institutions and ensuring that religious groups do not interfere in affairs of state, and vice versa.",0,['separationism']
312,"""The Star,"" an animated film that tells the story of the Nativity of Jesus, was released in the United States on November 17, 2017. If you are referring to a different movie titled ""The Star,"" please provide more details so I can give you the correct information.",0.022878823275628627,"['November 17 , 2017']"
313,"The first NFL Thursday Night Football game was played on November 23, 2006, between the Kansas City Chiefs and the Denver Broncos. The game took place at Arrowhead Stadium in Kansas City, Missouri. The Chiefs won the game with a score of 19-10.",0.055429001796335337,"['Kansas City Chiefs', 'Denver Broncos', 'the Kansas City Chiefs', 'the visiting Denver Broncos']"
314,"Social Security numbers began to be issued at birth in the United States in 1989 under the ""Enumeration at Birth"" process. This initiative was part of an effort to streamline the process of obtaining a Social Security number (SSN) for newborns. Prior to this, parents had to apply for an SSN for their child at a Social Security office. With the Enumeration at Birth program, parents could request an SSN for their newborn when they applied for the child's birth certificate. The hospital would then forward the information to the Social Security Administration, which would issue the SSN and mail the card directly to the parents. This made the process more convenient and helped ensure that children had SSNs from a very early age, which is useful for various purposes, including receiving government services, opening bank accounts, and applying for medical coverage.",0,['1990']
315,"As of my last update, there hasn't been an official announcement regarding the premiere date for the next season of ""Love & Hip Hop: New York."" The series, which first premiered in 2011, has been a staple of VH1's reality TV lineup, focusing on the lives of several women and men in New York involved in the hip hop industry.

The show's airing schedule can vary, and sometimes there are breaks between seasons. For the most accurate and up-to-date information, I recommend checking VH1's official website or their official social media channels. Additionally, updates about the show often appear on entertainment news websites.",0.0028474940617707768,"['October 30 , 2017', 'November 13 , 2017']"
316,"In the 2018 film ""I Can Only Imagine,"" the role of Amy Grant was played by Nicole DuPort. The movie is a biographical drama about the life of Bart Millard, lead singer of the Christian band MercyMe, and the inspiration behind their hit song ""I Can Only Imagine.""",0.011459081050471769,['Nicole DuPort']
317,"As of my last update in 2023, the percentage of the U.S. population living below the poverty line can vary slightly depending on the source and the specific year of the data. According to the U.S. Census Bureau's data from 2021, approximately 11.6% of the U.S. population lived below the poverty line. However, it's important to check the most recent statistics from reliable sources such as the U.S. Census Bureau for the most current figures, as these percentages can change with new economic conditions, policy changes, and updated data collection methods.",0.004330982037688324,"['In 2015 , 13.5 %', '13.5 %', 'In 2015 , 13.5 % ( 43.1 million )', '13.5 % ( 43.1 million )']"
318,"As of my last update in 2023, Hakainde Hichilema is the President of the Republic of Zambia. He took office on August 24, 2021, after winning the presidential election against the incumbent, Edgar Lungu.",0.015782280286300628,['Edgar Lungu']
319,"South by Southwest (SXSW) typically starts in mid-March in Austin, Texas. For example, in 2023, the festival is scheduled to run from March 10 to March 19. However, the specific dates can vary slightly each year, so it's a good idea to check the official SXSW website or contact the organizers for the most accurate and current information.",0.012284447890220236,"['mid-March', '2018 ran from March 9 to 18', 'March 8 -- 17 , 2019']"
320,"As of my last knowledge update in 2023, Real Madrid has won the UEFA Champions League three times in a row on two separate occasions. The first streak was from 1956 to 1960, when they won the first five editions of the tournament (then known as the European Cup). The second streak was more recent, from 2016 to 2018, under the management of Zinedine Zidane.",0.005183316987044375,"['five', 'five times']"
321,"The study of media effects began to gain prominence in the early 20th century, particularly in the 1920s and 1930s. This period marked the rise of mass media, especially with the widespread adoption of radio and the growth of the film industry. Scholars and researchers started to investigate how these new forms of media were influencing public opinion, behavior, and society at large.

One of the earliest and most famous studies in this field was the Payne Fund Studies, conducted between 1929 and 1932, which examined the effects of movies on children. Another landmark in the early study of media effects was the work of Harold Lasswell, who in the 1920s and 1930s developed influential theories about media influence on public opinion and propaganda.

The interest in media effects continued to grow with the advent of television, leading to more systematic and empirical approaches in the mid-20th century, such as the cultivation theory developed by George Gerbner in the 1960s, which explored the long-term effects of television on viewers' perceptions of reality.",0,"['1919', '1975']"
322,"The 2018 Winter Olympics were hosted by Pyeongchang, South Korea. The event took place from February 9 to February 25, 2018.",0.053966358085283606,"['South Korea', 'Pyeongchang County , South Korea']"
323,"The Battle of Britain Memorial Flight (BBMF) is based at RAF Coningsby in Lincolnshire, England. This unit of the Royal Air Force operates several historic aircraft, including Spitfires, a Hurricane, a Lancaster bomber, and a Dakota, which are flown to commemorate and honor those who served in the RAF during World War II, particularly during the Battle of Britain.",0.03231618598390566,['RAF Coningsby in Lincolnshire']
324,"The 2018 FIFA World Cup was held in Russia. It took place from June 14 to July 15, 2018, across various cities including Moscow, Saint Petersburg, Sochi, and others.",0.007986728673290205,['Russia']
325,"""The Walking Dead"" comic series, created by writer Robert Kirkman and artist Tony Moore (later replaced by Charlie Adlard from issue #7 onward), originally started publishing in October 2003. The series was published by Image Comics and concluded with its 193rd issue in July 2019.

After the main series ended, there have been additional releases related to ""The Walking Dead"" universe. For example, ""Negan Lives #1"" was released in July 2020, and ""The Walking Dead Deluxe,"" which is a colored reissue of the original series, started in October 2020 and is ongoing. These reissues feature the original issues but are colored for the first time, offering a new experience for readers.

If you are interested in any new releases or spin-offs, it's best to check the latest updates from Image Comics or news related to ""The Walking Dead"" comics.",0.0021740234924954955,"['2003', 'October 2003 -- present']"
326,"The 5th round of the FA Cup, also known as the round of 16, typically takes place in mid-February. However, the exact dates can vary each season depending on the overall football calendar. For the most accurate and current information, it's best to check the official FA Cup schedule or relevant sports news sources.",0.0050615410611162615,"['February 2018', '29 January 2018', '16 February 2018']"
327,"As of my last update in January 2023, there has been no official announcement regarding a new series of ""Keeping Faith"" beyond its third season, which concluded in 2021. If you are looking for updates on a potential new series, I recommend checking with reliable entertainment news sources or the official broadcasters' websites for the most current information.",0,['13 February 2018']
328,"A heart rate of 131 beats per minute (bpm) can indicate different things based on the context in which it is measured. Here are a few scenarios to consider:

1. **During Exercise:** If this heart rate is measured during physical activity, it might be perfectly normal. The heart rate increases during exercise to supply more oxygen to the muscles. The normal range during exercise varies widely depending on age, fitness level, type of exercise, and individual health.

2. **At Rest:** A resting heart rate of 131 bpm is considered high (normal resting heart rates range from 60 to 100 bpm for adults). A consistently high resting heart rate can indicate an underlying condition or risk factors for cardiovascular disease. It's often referred to as tachycardia when the heart rate exceeds 100 bpm at rest.

3. **Emotional States:** Strong emotions like anxiety, stress, or fear can also temporarily increase the heart rate.

4. **Health Conditions:** Several conditions can cause a high heart rate, including heart rhythm disorders, hyperthyroidism, fever, anemia, dehydration, and more.

5. **Medications or Substances:** Certain medications, caffeine, nicotine, or other stimulants can elevate the heart rate.

If you or someone else has a heart rate of 131 bpm and it's not clearly linked to physical activity or an emotional state, it's advisable to consult a healthcare provider to determine the cause, especially if accompanied by symptoms like dizziness, shortness of breath, or chest pain. Regular monitoring and a professional evaluation are important to ensure proper health management.",0.0016351954023142168,"['tachycardia in adults', 'Tachycardia']"
329,"In the animated movie ""Sing"" (2016), the character Meena, who is an elephant, is voiced by Tori Kelly.",0.02332216510868361,['Tori Kelly']
330,"The words ""under God"" were added to the Pledge of Allegiance in the United States on June 14, 1954. This addition was made during the Cold War era, as a response to the perceived threat of communist atheism. President Dwight D. Eisenhower encouraged Congress to include these words to distinguish the United States from the Soviet Union, which promoted state atheism.",0.005567639258619494,"['on Flag Day in 1954', '1954', 'Flag Day in 1954']"
331,"DNA (deoxyribonucleic acid) is found in nearly every cell in the body. It is located primarily in the cell nucleus (nuclear DNA) but can also be found in mitochondria (mitochondrial DNA or mtDNA). Here's where DNA is typically located:

1. **Nucleus of Cells**: The majority of DNA resides in the nucleus of cells and is organized into chromosomes. Each chromosome contains a single, long DNA molecule along with associated proteins that help to package and manage the DNA.

2. **Mitochondria**: These are small structures within cells that generate energy. Mitochondria have their own DNA, which is separate from the nuclear DNA. Mitochondrial DNA is inherited maternally and is crucial for the normal functioning of the mitochondria.

3. **Other Cell Types**: While all nucleated cells contain DNA, some cells like red blood cells in humans do not contain a nucleus when mature and thus do not have DNA. However, during their development stage (as reticulocytes), they do contain DNA.

DNA is essential for various functions in the body, including the coding of genes necessary for the synthesis of proteins, which in turn play critical roles in the structure, function, and regulation of the body's tissues and organs.",0.007509052291461822,"['inside the cell nucleus', 'chromosomes in a cell', 'in organelles , such as mitochondria or chloroplasts']"
332,"The phrase ""Let them eat cake"" is commonly attributed to Marie Antoinette, the queen of France during the French Revolution. However, there is no historical evidence to confirm that she actually said this. The phrase first appeared in Jean-Jacques Rousseau's autobiography, ""Confessions,"" which was written in 1766 when Marie Antoinette was only 11 years old and not yet queen. In the book, Rousseau attributes the phrase to ""a great princess,"" but does not name Marie Antoinette. It is likely that the phrase was used to symbolize the disconnect between the French nobility and the hardships of the common people, but it has been misattributed to Marie Antoinette over time.",0.0027327290079752807,['Jean - Jacques Rousseau']
333,"The pulmonary trunk receives blood from the right ventricle of the heart. When the right ventricle contracts, it pumps deoxygenated blood into the pulmonary trunk, which then divides into the left and right pulmonary arteries. These arteries carry the blood to the lungs for oxygenation.",0.04717898193496537,"['the heart', 'from the heart', 'the right ventricle', 'the right side of the heart']"
334,"The Slaughterhouse Cases, decided by the U.S. Supreme Court in 1873, involved butchers from New Orleans, Louisiana. These cases arose after Louisiana passed a law in 1869 creating a state-sanctioned monopoly for slaughterhouse operations in New Orleans, which required all butchers in the city to use a single, centralized slaughterhouse owned by the Crescent City Livestock Landing and Slaughterhouse Company. The butchers affected by this law were primarily local to the New Orleans area.",0.00824714639573513,['New Orleans']
335,"The International Monetary Fund (IMF) plays several critical roles in the global economic landscape. Established in 1944 during the Bretton Woods Conference, the IMF's primary purpose is to ensure the stability of the international monetary system—the system of exchange rates and international payments that enables countries and their citizens to transact with each other. Here are some of the key roles of the IMF:

1. **Promoting Monetary Cooperation and Stability**: The IMF provides a forum for cooperation on international monetary problems and offers advice to member countries on maintaining stable economic and financial conditions.

2. **Facilitating Balanced Growth of International Trade**: The IMF works to facilitate the expansion and balanced growth of international trade, which promotes job creation, economic development, and poverty reduction.

3. **Exchange Rate Stability**: It monitors the international monetary system and the economic and financial policies of its 190 member countries, which helps to stabilize exchange rates and avoid competitive devaluations.

4. **Financial Assistance**: The IMF provides loans to member countries that are experiencing actual or potential balance of payments problems to support policy programs that aim to correct underlying problems; loans are provided under terms that are intended to safeguard IMF resources and to encourage economic policies that rectify the underlying problems. This financial assistance is crucial for countries facing crises or instability.

5. **Capacity Development**: The IMF provides technical assistance and training to help member countries build better economic institutions and strengthen their human capital. This includes assistance in areas such as tax policy, expenditure management, monetary and exchange rate policies, banking and financial system supervision, and statistics.

6. **Economic Surveillance**: The IMF conducts economic surveillance by assessing each member’s national, regional, and global policies and financial stability. This surveillance allows the IMF to identify potential risks and recommend appropriate policy adjustments.

7. **Research and Data Dissemination**: The IMF also conducts research and disseminates data on various aspects of macroeconomic and financial policies. This research is used to enhance understanding of economic issues and to provide a basis for policy advice.

8. **Crisis Prevention and Management**: The IMF plays a role in helping to prevent financial crises by providing policy advice and, in some cases, financial resources. In the event of a financial crisis, the IMF can provide policy advice and financial support to help countries stabilize their economies.

9. **Special Drawing Rights (SDRs)**: The IMF issues an international reserve asset known as Special Drawing Rights (SDRs) that can supplement the official reserves of member countries, providing additional liquidity.

Through these roles, the IMF aims to help stabilize the global economy, facilitate international trade, promote high employment and sustainable economic growth, and reduce poverty around the world.",0.020729447989539476,"['to foster global monetary cooperation', 'secure financial stability', 'facilitate international trade', 'reduce poverty around the world', 'foster global monetary cooperation', 'promote high employment and sustainable economic growth']"
336,"The revolution period of Venus, which is the time it takes to complete one orbit around the Sun, is approximately 224.7 Earth days. To convert this period into Earth years:

1 Earth year = 365.25 days (accounting for leap years)

So, the revolution period of Venus in Earth years is:

224.7 days / 365.25 days per year ≈ 0.615 Earth years.

Therefore, Venus completes one orbit around the Sun approximately every 0.615 Earth years.",0.016445061930872418,"['224.7 Earth days', '0.615 198 yr']"
337,"In the movie ""The Wonder,"" the character Auggie is played by actor Kíla Lord Cassidy.",0,['Jacob Tremblay']
